,code,type,team,player,x,y,minute,second,period,match,team_name,player_name,outcome,phase,tipo.1,end_x,end_y,extra
881,6,corner_kick,1564,433952,96.6,4.2,51,2,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
882,1,failed_pass,1564,233681,99.5,0.5,51,27,2,2372222,Almería,Lucas Robertone,0,0,0,92.8,40.7,0
883,12,clearance,184,434078,7.2,63.2,51,28,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,31.2,56.2,0
884,1,pass,1564,220871,67.3,44.9,51,31,2,2372222,Almería,Sergio Akieme,1,0,0,53.0,43.4,0
885,1,pass,1564,234548,53.0,43.4,51,33,2,2372222,Almería,Álex Pozo,1,0,0,25.5,49.1,0
886,1,failed_pass,1564,76611,29.7,43.7,51,43,2,2372222,Almería,Diego Mariño,0,0,0,68.4,73.8,0
887,44,aerial_duel,184,441175,32.2,27.0,51,45,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,0.0,0.0,0
888,44,aerial_duel,1564,432838,67.8,73.0,51,45,2,2372222,Almería,Luis Suárez,0,0,0,0.0,0.0,0
889,1,failed_pass,184,441175,32.9,27.7,51,45,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,40.5,28.1,0
890,61,touched_ball,1564,432838,68.4,73.8,51,45,2,2372222,Almería,Luis Suárez,1,0,0,0.0,0.0,0
891,61,touched_ball,1564,493344,65.8,62.1,51,46,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
892,1,pass,1564,432838,67.2,68.7,51,47,2,2372222,Almería,Luis Suárez,1,0,0,69.2,53.1,0
893,1,pass,1564,433952,69.7,55.5,51,50,2,2372222,Almería,Largie Ramazani,1,0,0,76.9,72.9,0
894,1,failed_pass,1564,493344,79.4,73.2,51,53,2,2372222,Almería,Sergio Arribas,0,0,0,96.8,39.8,0
895,12,clearance,184,94878,4.2,56.5,51,55,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,-0.7,86.8,0
896,6,corner_kick,184,94878,0.2,83.6,51,58,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,0.0,0.0,0
897,6,corner_kick,1564,493344,99.8,16.4,51,58,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
898,1,pass,1564,233681,99.5,0.5,52,18,2,2372222,Almería,Lucas Robertone,1,0,0,89.9,55.5,0
899,13,chance_missed,1564,210977,89.9,55.5,52,20,2,2372222,Almería,Srdjan Babic,1,25,0,0.0,0.0,0
900,5,ball_out,184,94878,0.0,51.6,52,21,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,346,0.0,0.0,0
901,5,ball_out,1564,210977,100.0,48.4,52,21,2,2372222,Almería,Srdjan Babic,0,0,346,0.0,0.0,0
902,1,failed_pass,184,94878,3.9,49.8,52,51,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,62.6,73.9,0
903,1,failed_pass,1564,469402,40.7,30.6,52,51,2,2372222,Almería,Edgar González,0,0,0,42.3,29.8,0
904,61,touched_ball,184,449300,61.7,71.7,52,51,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
905,5,ball_out,184,449300,57.2,100.0,52,55,2,2372222,Rayo Vallecano,Randy Nteka,0,0,347,0.0,0.0,0
906,5,ball_out,1564,469402,42.8,0.0,52,55,2,2372222,Almería,Edgar González,1,0,347,0.0,0.0,0
907,1,pass,1564,234548,43.3,0.0,53,8,2,2372222,Almería,Álex Pozo,1,0,0,52.5,8.5,0
908,1,pass,1564,233681,52.5,8.5,53,9,2,2372222,Almería,Lucas Robertone,1,0,0,44.6,2.9,0
909,1,pass,1564,234548,44.6,2.9,53,10,2,2372222,Almería,Álex Pozo,1,0,0,49.3,6.8,0
910,1,pass,1564,233681,53.5,4.6,53,12,2,2372222,Almería,Lucas Robertone,1,0,0,55.6,11.6,0
911,4,foul_received,1564,433952,57.6,15.0,53,14,2,2372222,Almería,Largie Ramazani,1,0,152,0.0,0.0,265
912,4,foul_committed,184,441175,42.4,85.0,53,14,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,152,0.0,0.0,265
913,1,pass,1564,233681,59.0,8.9,53,27,2,2372222,Almería,Lucas Robertone,1,0,0,46.4,18.9,0
914,1,pass,1564,469402,46.4,18.9,53,29,2,2372222,Almería,Edgar González,1,0,0,55.6,5.5,0
915,1,pass,1564,233681,55.6,5.5,53,30,2,2372222,Almería,Lucas Robertone,1,0,0,43.2,19.4,0
916,1,pass,1564,469402,57.0,29.5,53,36,2,2372222,Almería,Edgar González,1,0,0,67.6,22.5,0
917,1,pass,1564,493344,68.1,25.6,53,39,2,2372222,Almería,Sergio Arribas,1,0,0,73.8,58.5,0
918,13,chance_missed,1564,132161,76.8,55.0,53,42,2,2372222,Almería,Adri Embarba,1,22,0,0.0,0.0,0
919,5,ball_out,184,441175,0.0,56.2,53,43,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,346,0.0,0.0,0
920,5,ball_out,1564,132161,100.0,43.8,53,43,2,2372222,Almería,Adri Embarba,0,0,346,0.0,0.0,0
921,1,pass,184,94878,3.7,50.2,54,6,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,15.2,22.1,0
922,1,pass,184,89399,18.2,6.3,54,11,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,56.6,7.4,0
923,1,failed_pass,184,434078,58.5,9.2,54,13,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,63.0,24.3,0
924,61,touched_ball,1564,210977,37.2,67.5,54,14,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
925,49,ball_recovery,1564,469402,35.2,55.8,54,18,2,2372222,Almería,Edgar González,1,0,0,0.0,0.0,0
926,1,pass,1564,469402,35.2,53.9,54,18,2,2372222,Almería,Edgar González,1,0,0,52.5,40.9,0
927,4,foul_received,1564,433952,58.9,32.6,54,22,2,2372222,Almería,Largie Ramazani,1,0,152,0.0,0.0,0
928,4,foul_committed,184,178424,41.1,67.4,54,22,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,152,0.0,0.0,0
929,1,failed_pass,1564,233681,64.5,26.8,55,2,2,2372222,Almería,Lucas Robertone,0,0,0,92.9,61.4,0
930,12,clearance,184,441175,9.1,48.4,55,4,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,6.8,17.4,0
931,4,foul_received,184,97624,7.5,14.9,55,7,2,2372222,Rayo Vallecano,Iván Balliu,1,0,152,0.0,0.0,0
932,4,foul_committed,1564,463170,92.5,85.1,55,7,2,2372222,Almería,Iddrisu Baba,0,0,152,0.0,0.0,0
933,1,pass,184,94878,14.2,24.6,55,41,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,59.8,87.3,0
934,1,pass,184,165682,60.0,90.0,55,45,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,44.6,94.4,0
935,1,pass,184,178424,44.5,94.4,55,49,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,61.6,83.5,0
936,1,pass,184,40721,62.4,89.3,55,52,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,47.9,94.2,0
937,1,pass,184,178424,47.5,89.0,55,55,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,45.9,78.4,0
938,1,pass,184,441175,44.1,68.5,55,57,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,36.0,31.9,0
939,1,failed_pass,184,89399,57.9,27.2,56,3,2,2372222,Rayo Vallecano,Aridane Hernández,0,0,0,62.4,70.1,0
940,49,ball_recovery,1564,433952,40.2,25.8,56,4,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
941,61,touched_ball,1564,433952,43.8,38.6,56,5,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
942,1,failed_pass,184,433161,47.4,56.9,56,7,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,86.5,-1.1,0
943,5,ball_out,184,433161,82.0,0.0,56,12,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,347,0.0,0.0,0
944,5,ball_out,1564,433952,18.0,100.0,56,12,2,2372222,Almería,Largie Ramazani,1,0,347,0.0,0.0,0
945,1,pass,1564,220871,24.6,100.0,56,36,2,2372222,Almería,Sergio Akieme,1,0,0,32.4,87.8,0
946,1,pass,1564,493344,32.4,87.8,56,36,2,2372222,Almería,Sergio Arribas,1,0,0,27.8,96.0,0
947,1,pass,1564,220871,27.8,96.0,56,37,2,2372222,Almería,Sergio Akieme,1,0,0,22.0,28.3,0
948,1,pass,1564,234548,22.0,28.3,56,41,2,2372222,Almería,Álex Pozo,1,0,0,9.8,41.3,0
949,52,goalkeeper_catches_ball,1564,76611,9.8,41.3,56,42,2,2372222,Almería,Diego Mariño,0,0,0,0.0,0.0,0
950,1,pass,1564,76611,13.1,50.1,56,47,2,2372222,Almería,Diego Mariño,1,0,0,24.1,32.1,0
951,1,pass,1564,469402,27.3,30.0,56,53,2,2372222,Almería,Edgar González,1,0,0,33.3,36.4,0
952,1,pass,1564,233681,33.4,36.4,56,54,2,2372222,Almería,Lucas Robertone,1,0,0,48.3,44.6,0
953,1,pass,1564,493344,48.3,44.6,56,55,2,2372222,Almería,Sergio Arribas,1,0,0,34.7,70.3,0
954,1,pass,1564,210977,47.0,74.1,56,59,2,2372222,Almería,Srdjan Babic,1,0,0,63.5,95.4,0
955,1,failed_pass,1564,220871,87.5,97.1,57,5,2,2372222,Almería,Sergio Akieme,0,0,0,86.8,45.4,0
956,12,clearance,184,178424,10.4,55.8,57,7,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,25.5,35.0,0
957,50,ball_stolen,1564,493344,74.9,61.0,57,8,2,2372222,Almería,Sergio Arribas,0,0,0,0.0,0.0,0
958,7,tackle,184,40721,25.1,39.0,57,9,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
959,49,ball_recovery,184,441175,24.9,32.4,57,11,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,0.0,0.0,0
960,1,pass,184,441175,25.2,30.8,57,11,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,37.7,14.9,0
961,50,ball_stolen,184,449300,36.8,15.8,57,13,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
962,7,tackle,1564,210977,63.2,84.2,57,14,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
963,49,ball_recovery,1564,233681,61.4,81.7,57,15,2,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
964,1,pass,1564,233681,61.4,81.7,57,15,2,2372222,Almería,Lucas Robertone,1,0,0,52.0,58.5,0
965,1,pass,1564,469402,55.5,48.2,57,19,2,2372222,Almería,Edgar González,1,0,0,68.5,52.7,0
966,1,pass,1564,132161,66.0,56.3,57,21,2,2372222,Almería,Adri Embarba,1,0,0,60.9,67.3,0
967,1,pass,1564,233681,62.6,64.0,57,25,2,2372222,Almería,Lucas Robertone,1,0,0,79.1,5.2,0
968,1,pass,1564,234548,75.3,16.7,57,30,2,2372222,Almería,Álex Pozo,1,0,0,70.5,25.2,0
969,1,pass,1564,463170,70.4,25.2,57,32,2,2372222,Almería,Iddrisu Baba,1,0,0,75.6,30.3,0
970,45,dribble_received,184,433161,24.8,68.8,57,33,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,0.0,0.0,0
971,3,dribble_successful,1564,433952,75.2,31.2,57,33,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
972,15,shot_blocked,1564,433952,76.0,31.6,57,34,2,2372222,Almería,Largie Ramazani,1,22,0,0.0,0.0,0
973,10,save,184,94878,2.6,51.7,57,35,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,0.0,0.0,0
974,52,goalkeeper_catches_ball,184,94878,3.8,48.4,57,36,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,0.0,0.0,0
975,1,pass,184,94878,8.6,54.7,57,59,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,68.3,58.5,0
976,3,failed_dribble,184,449300,71.5,63.2,58,0,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
977,7,tackle,1564,469402,28.5,36.8,58,1,2,2372222,Almería,Edgar González,1,0,0,0.0,0.0,0
978,44,aerial_duel,1564,234548,28.9,20.6,58,3,2,2372222,Almería,Álex Pozo,1,0,0,0.0,0.0,0
979,44,aerial_duel,184,178424,71.1,79.4,58,3,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,0.0,0.0,0
980,1,failed_pass,1564,234548,28.3,22.7,58,3,2,2372222,Almería,Álex Pozo,0,0,0,34.8,-1.6,0
981,56,loss_due_to_opponent_strike,184,40721,71.3,96.0,58,6,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
982,5,ball_out,184,40721,69.1,100.0,58,7,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,347,0.0,0.0,0
983,5,ball_out,1564,234548,30.9,0.0,58,7,2,2372222,Almería,Álex Pozo,0,0,347,0.0,0.0,0
984,1,pass,184,178424,68.4,100.0,58,24,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,64.2,92.2,0
985,1,failed_pass,184,40721,64.1,91.5,58,25,2,2372222,Rayo Vallecano,Óscar Trejo,0,0,0,60.0,96.9,0
986,8,cut_pass,1564,433952,40.7,5.9,58,26,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
987,49,ball_recovery,1564,432838,52.9,11.3,58,27,2,2372222,Almería,Luis Suárez,1,0,0,0.0,0.0,0
988,1,pass,1564,432838,52.9,11.3,58,27,2,2372222,Almería,Luis Suárez,1,0,0,67.3,3.1,0
989,1,pass,1564,493344,72.1,8.8,58,33,2,2372222,Almería,Sergio Arribas,1,0,0,88.6,15.2,0
990,15,shot_blocked,1564,433952,94.6,28.7,58,37,2,2372222,Almería,Largie Ramazani,1,22,0,0.0,0.0,0
991,10,save,184,94878,0.5,54.5,58,38,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,0.0,0.0,0
992,6,corner_kick,184,94878,4.8,61.8,58,39,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,0.0,0.0,0
993,6,corner_kick,1564,433952,95.2,38.2,58,39,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
994,1,failed_pass,1564,132161,99.5,0.5,59,3,2,2372222,Almería,Adri Embarba,0,0,0,91.5,41.5,0
995,44,aerial_duel,184,434078,7.4,56.4,59,4,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
996,44,aerial_duel,1564,233681,92.6,43.6,59,4,2,2372222,Almería,Lucas Robertone,0,0,0,0.0,0.0,0
997,12,clearance,184,434078,6.2,54.3,59,4,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,34.4,90.8,0
998,1,pass,1564,433952,67.1,12.9,59,10,2,2372222,Almería,Largie Ramazani,1,0,0,73.3,21.6,0
999,15,shot_blocked,1564,493344,74.4,24.0,59,13,2,2372222,Almería,Sergio Arribas,1,22,0,0.0,0.0,0
1000,10,save,184,449300,20.1,69.9,59,14,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
1001,12,clearance,184,77359,7.4,53.4,59,17,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,16.0,66.8,0
1002,45,dribble_received,184,433161,20.5,71.6,59,20,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,0.0,0.0,0
1003,3,dribble_successful,1564,493344,79.5,28.4,59,20,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1004,1,pass,1564,493344,80.9,28.8,59,21,2,2372222,Almería,Sergio Arribas,1,0,0,81.0,20.3,0
1005,45,dribble_received,184,449300,14.8,86.8,59,23,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
1006,3,dribble_successful,1564,132161,85.2,13.2,59,23,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
1007,1,failed_pass,1564,132161,89.7,18.6,59,25,2,2372222,Almería,Adri Embarba,0,0,0,95.9,48.8,0
1008,11,unidentified,184,94878,5.8,50.2,59,26,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,0.0,0.0,0
1009,1,failed_pass,184,94878,10.1,51.1,59,53,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,36.2,33.5,0
1010,4,foul_received,1564,132161,65.4,67.8,59,55,2,2372222,Almería,Adri Embarba,1,0,152,0.0,0.0,265
1011,4,foul_committed,184,433161,34.6,32.2,59,55,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,152,0.0,0.0,265
1012,1,pass,1564,132161,66.4,71.1,60,20,2,2372222,Almería,Adri Embarba,1,0,0,83.6,90.2,0
1013,1,failed_pass,1564,220871,93.4,88.7,60,27,2,2372222,Almería,Sergio Akieme,0,0,0,93.4,86.6,0
1014,12,clearance,184,434078,7.2,13.4,60,27,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
1015,6,corner_kick,184,434078,6.9,13.4,60,28,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
1016,6,corner_kick,1564,220871,93.1,86.6,60,28,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1017,1,failed_pass,1564,132161,99.5,99.5,60,52,2,2372222,Almería,Adri Embarba,0,0,0,96.7,57.0,0
1018,12,clearance,184,449300,7.0,45.7,60,53,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,10.9,64.3,0
1019,44,aerial_duel,184,89399,7.5,60.4,60,55,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
1020,44,aerial_duel,1564,463170,92.5,39.6,60,55,2,2372222,Almería,Iddrisu Baba,0,0,0,0.0,0.0,0
1021,12,clearance,184,89399,11.1,64.1,60,55,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,16.2,85.9,0
1022,3,failed_dribble,1564,493344,88.2,21.5,60,57,2,2372222,Almería,Sergio Arribas,0,0,0,0.0,0.0,0
1023,7,tackle,184,40721,11.8,78.5,60,58,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
1024,6,corner_kick,184,40721,7.2,84.7,60,59,2,2372222,Rayo Vallecano,Óscar Trejo,0,0,0,0.0,0.0,0
1025,6,corner_kick,1564,493344,92.8,15.3,60,59,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1026,1,failed_pass,1564,493344,99.5,0.5,61,15,2,2372222,Almería,Sergio Arribas,0,0,0,95.7,48.4,0
1027,44,aerial_duel,184,441175,5.0,49.9,61,16,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,0.0,0.0,0
1028,44,aerial_duel,1564,469402,95.0,50.1,61,16,2,2372222,Almería,Edgar González,0,0,0,0.0,0.0,0
1029,12,clearance,184,441175,6.5,47.2,61,17,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,18.2,46.0,0
1030,13,chance_missed,1564,132161,80.5,53.7,61,18,2,2372222,Almería,Adri Embarba,1,25,0,0.0,0.0,0
1031,5,ball_out,184,441175,0.0,56.4,61,20,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,346,0.0,0.0,0
1032,5,ball_out,1564,132161,100.0,43.6,61,20,2,2372222,Almería,Adri Embarba,0,0,346,0.0,0.0,0
1033,18,substitution_out,184,40721,3.6,51.6,62,20,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
1034,19,substitution_in,184,94756,3.6,51.6,62,20,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,0.0,0.0,0
1035,1,failed_pass,184,94878,4.2,53.1,62,42,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,62.6,43.1,0
1036,1,pass,1564,463170,38.8,54.8,62,44,2,2372222,Almería,Iddrisu Baba,1,0,0,63.6,59.0,0
1037,1,failed_pass,1564,432838,63.6,59.0,62,46,2,2372222,Almería,Luis Suárez,0,0,0,53.9,46.0,0
1038,8,cut_pass,184,434078,46.4,60.5,62,48,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
1039,61,touched_ball,1564,433952,54.0,44.2,62,48,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
1040,49,ball_recovery,1564,463170,47.7,42.2,62,49,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1041,1,pass,1564,463170,46.8,44.9,62,53,2,2372222,Almería,Iddrisu Baba,1,0,0,63.2,73.2,0
1042,1,pass,1564,132161,63.3,73.3,62,54,2,2372222,Almería,Adri Embarba,1,0,0,66.4,93.8,0
1043,1,pass,1564,220871,66.4,93.8,62,58,2,2372222,Almería,Sergio Akieme,1,0,0,67.9,84.5,0
1044,61,touched_ball,1564,132161,67.9,84.5,62,59,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1045,49,ball_recovery,184,441175,37.8,8.7,63,0,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,0.0,0.0,0
1046,1,failed_pass,184,441175,41.8,16.7,63,3,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,42.5,23.5,0
1047,74,pass_block,1564,463170,59.1,72.4,63,3,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1048,1,pass,184,441175,41.2,22.1,63,6,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,17.8,16.7,0
1049,1,pass,184,97624,18.1,16.7,63,10,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,8.4,51.8,0
1050,1,pass,184,94878,8.4,52.2,63,13,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,20.7,93.1,0
1051,1,pass,184,77359,21.0,94.8,63,15,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,25.2,98.0,0
1052,1,pass,184,178424,25.8,96.2,63,17,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,30.1,81.5,0
1053,1,pass,184,433161,31.6,89.3,63,19,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,36.7,94.9,0
1054,1,pass,184,178424,36.9,95.1,63,20,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,36.4,88.8,0
1055,1,pass,184,434078,34.4,67.0,63,29,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,32.6,13.6,0
1056,1,pass,184,97624,33.4,9.4,63,32,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,59.5,5.8,0
1057,50,ball_stolen,184,94756,70.2,35.8,63,37,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1058,7,tackle,1564,220871,29.8,64.2,63,38,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1059,49,ball_recovery,1564,463170,32.8,49.1,63,40,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1060,1,pass,1564,463170,31.8,43.0,63,42,2,2372222,Almería,Iddrisu Baba,1,0,0,5.9,29.4,0
1061,1,pass,1564,76611,6.9,29.4,63,46,2,2372222,Almería,Diego Mariño,1,0,0,14.5,63.6,0
1062,1,pass,1564,210977,23.8,66.4,63,52,2,2372222,Almería,Srdjan Babic,1,0,0,24.7,29.1,0
1063,1,pass,1564,469402,24.9,31.8,63,55,2,2372222,Almería,Edgar González,1,0,0,8.3,52.7,0
1064,1,pass,1564,76611,9.6,52.5,64,0,2,2372222,Almería,Diego Mariño,1,0,0,13.9,34.0,0
1065,1,pass,1564,469402,15.3,33.0,64,2,2,2372222,Almería,Edgar González,1,0,0,33.5,29.5,0
1066,83,unidentified,184,433161,62.6,80.8,64,5,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,0.0,0.0,0
1067,3,failed_dribble,1564,433952,35.3,23.6,64,6,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
1068,4,foul_received,1564,433952,37.4,23.4,64,8,2,2372222,Almería,Largie Ramazani,1,0,152,0.0,0.0,0
1069,4,foul_committed,184,433161,62.6,76.6,64,8,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,152,0.0,0.0,0
1070,17,card,1564,433952,37.1,26.7,64,11,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
1071,17,card,184,433161,62.2,79.9,64,52,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1072,18,substitution_out,1564,234548,37.1,26.7,65,11,2,2372222,Almería,Álex Pozo,1,0,0,0.0,0.0,0
1073,19,substitution_in,1564,562720,37.1,26.7,65,11,2,2372222,Almería,Marc Pubill,1,0,0,0.0,0.0,0
1074,1,pass,1564,493344,45.6,20.4,65,20,2,2372222,Almería,Sergio Arribas,1,0,0,39.0,15.1,0
1075,1,pass,1564,233681,33.3,11.6,65,22,2,2372222,Almería,Lucas Robertone,1,0,0,30.2,27.0,0
1076,1,pass,1564,469402,29.1,25.6,65,24,2,2372222,Almería,Edgar González,1,0,0,32.6,8.5,0
1077,1,pass,1564,233681,34.5,14.9,65,26,2,2372222,Almería,Lucas Robertone,1,0,0,11.9,32.2,0
1078,1,failed_pass,1564,76611,11.9,32.2,65,28,2,2372222,Almería,Diego Mariño,0,0,0,60.9,26.4,0
1079,44,aerial_duel,184,178424,40.4,81.3,65,32,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1080,44,aerial_duel,1564,433952,59.6,18.7,65,32,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
1081,1,failed_pass,184,178424,43.2,87.2,65,32,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,47.2,71.1,0
1082,44,aerial_duel,1564,463170,53.3,33.2,65,34,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
1083,44,aerial_duel,184,441175,46.7,66.8,65,34,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
1084,1,failed_pass,1564,463170,52.3,33.9,65,34,2,2372222,Almería,Iddrisu Baba,0,0,0,53.6,44.2,0
1085,49,ball_recovery,184,94756,45.6,53.6,65,35,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,0.0,0.0,0
1086,1,failed_pass,184,94756,46.1,53.6,65,36,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,70.8,87.0,0
1087,1,pass,1564,562720,26.6,23.4,65,39,2,2372222,Almería,Marc Pubill,1,0,0,15.0,39.1,0
1088,52,goalkeeper_catches_ball,1564,76611,15.0,39.1,65,41,2,2372222,Almería,Diego Mariño,0,0,0,0.0,0.0,0
1089,1,pass,1564,76611,14.1,41.7,65,42,2,2372222,Almería,Diego Mariño,1,0,0,19.5,54.0,0
1090,1,pass,1564,210977,28.3,76.6,65,48,2,2372222,Almería,Srdjan Babic,1,0,0,32.3,69.3,0
1091,1,pass,1564,233681,32.4,69.3,65,49,2,2372222,Almería,Lucas Robertone,1,0,0,31.0,76.7,0
1092,1,pass,1564,210977,31.8,79.4,65,51,2,2372222,Almería,Srdjan Babic,1,0,0,44.9,81.5,0
1093,1,pass,1564,132161,44.9,81.5,65,52,2,2372222,Almería,Adri Embarba,1,0,0,52.9,95.4,0
1094,1,pass,1564,220871,52.9,95.9,65,54,2,2372222,Almería,Sergio Akieme,1,0,0,43.0,93.0,0
1095,1,pass,1564,132161,40.2,87.8,65,57,2,2372222,Almería,Adri Embarba,1,0,0,33.0,37.1,0
1096,1,pass,1564,469402,34.6,29.8,66,4,2,2372222,Almería,Edgar González,1,0,0,38.9,42.7,0
1097,4,foul_received,1564,233681,39.1,35.0,66,5,2,2372222,Almería,Lucas Robertone,1,0,152,0.0,0.0,0
